location,date,new_cases,rollingCases
Slovenia,2021-08-22,244.0,
Slovenia,2021-08-23,117.0,
Slovenia,2021-08-24,477.0,
Slovenia,2021-08-25,508.0,
Slovenia,2021-08-26,510.0,
Slovenia,2021-08-27,544.0,
Slovenia,2021-08-28,538.0,
Slovenia,2021-08-29,273.0,
Slovenia,2021-08-30,143.0,
Slovenia,2021-08-31,541.0,
Slovenia,2021-09-01,764.0,
Slovenia,2021-09-02,674.0,
Slovenia,2021-09-03,612.0,
Slovenia,2021-09-04,742.0,
Slovenia,2021-09-05,317.0,
Slovenia,2021-09-06,234.0,
Slovenia,2021-09-07,877.0,
Slovenia,2021-09-08,1094.0,
Slovenia,2021-09-09,1017.0,
Slovenia,2021-09-10,999.0,
Slovenia,2021-09-11,1087.0,
Slovenia,2021-09-12,559.0,
Slovenia,2021-09-13,283.0,
Slovenia,2021-09-14,1396.0,
Slovenia,2021-09-15,1364.0,
Slovenia,2021-09-16,1327.0,
Slovenia,2021-09-17,1143.0,
Slovenia,2021-09-18,1248.0,
Slovenia,2021-09-19,544.0,
Slovenia,2021-09-20,291.0,
Slovenia,2021-09-21,1309.0,
Slovenia,2021-09-22,1188.0,
Slovenia,2021-09-23,1011.0,
Slovenia,2021-09-24,941.0,
Slovenia,2021-09-25,1006.0,
Slovenia,2021-09-26,445.0,
Slovenia,2021-09-27,285.0,
Slovenia,2021-09-28,1039.0,
Slovenia,2021-09-29,1339.0,
Slovenia,2021-09-30,1031.0,
Slovenia,2021-10-01,971.0,
Slovenia,2021-10-02,993.0,
Slovenia,2021-10-03,530.0,
Slovenia,2021-10-04,225.0,
Slovenia,2021-10-05,979.0,
Slovenia,2021-10-06,1212.0,
Slovenia,2021-10-07,969.0,
Slovenia,2021-10-08,841.0,
Slovenia,2021-10-09,885.0,
Slovenia,2021-10-10,489.0,
Slovenia,2021-10-11,186.0,
Slovenia,2021-10-12,1010.0,
Slovenia,2021-10-13,1228.0,
Slovenia,2021-10-14,1081.0,
Slovenia,2021-10-15,1101.0,
Slovenia,2021-10-16,1439.0,
Slovenia,2021-10-17,633.0,
Slovenia,2021-10-18,365.0,
Slovenia,2021-10-19,1669.0,
Slovenia,2021-10-20,2146.0,
Slovenia,2021-10-21,1846.0,
Slovenia,2021-10-22,1976.0,
Slovenia,2021-10-23,2274.0,
Slovenia,2021-10-24,1501.0,
Slovenia,2021-10-25,707.0,
Slovenia,2021-10-26,2294.0,
Slovenia,2021-10-27,3169.0,
Slovenia,2021-10-28,2646.0,
Slovenia,2021-10-29,2477.0,
Slovenia,2021-10-30,2982.0,
Slovenia,2021-10-31,1662.0,
Slovenia,2021-11-01,1258.0,
Slovenia,2021-11-02,1138.0,
Slovenia,2021-11-03,3453.0,
Slovenia,2021-11-04,4521.0,
Slovenia,2021-11-05,3776.0,
Slovenia,2021-11-06,3664.0,
Slovenia,2021-11-07,2319.0,
Slovenia,2021-11-08,1283.0,
Slovenia,2021-11-09,3352.0,
Slovenia,2021-11-10,4481.0,
Slovenia,2021-11-11,3574.0,
Slovenia,2021-11-12,3440.0,
Slovenia,2021-11-13,3666.0,
Slovenia,2021-11-14,2367.0,
Slovenia,2021-11-15,1822.0,
Slovenia,2021-11-16,3770.0,
Slovenia,2021-11-17,4277.0,
Slovenia,2021-11-18,3666.0,
Slovenia,2021-11-19,3526.0,
Slovenia,2021-11-20,3236.0,
Slovenia,2021-11-21,2246.0,
Slovenia,2021-11-22,1398.0,
Slovenia,2021-11-23,3394.0,
Slovenia,2021-11-24,3146.0,
Slovenia,2021-11-25,2678.0,
Slovenia,2021-11-26,2363.0,
Slovenia,2021-11-27,2234.0,
Slovenia,2021-11-28,1478.0,
Slovenia,2021-11-29,1037.0,
Slovenia,2021-11-30,2485.0,
Slovenia,2021-12-01,2264.0,
Slovenia,2021-12-02,2126.0,
Slovenia,2021-12-03,1747.0,
Slovenia,2021-12-04,1910.0,
Slovenia,2021-12-05,1119.0,
Slovenia,2021-12-06,775.0,
Slovenia,2021-12-07,1954.0,
Slovenia,2021-12-08,1886.0,
Slovenia,2021-12-09,1687.0,
Slovenia,2021-12-10,1323.0,
Slovenia,2021-12-11,1480.0,
Slovenia,2021-12-12,783.0,
Slovenia,2021-12-13,681.0,
Slovenia,2021-12-14,1714.0,
Slovenia,2021-12-15,1526.0,
Slovenia,2021-12-16,1355.0,
Slovenia,2021-12-17,1278.0,
Slovenia,2021-12-18,1288.0,
Slovenia,2021-12-19,768.0,
Slovenia,2021-12-20,587.0,
Slovenia,2021-12-21,1554.0,
Slovenia,2021-12-22,1263.0,
Slovenia,2021-12-23,1127.0,
Slovenia,2021-12-24,1205.0,
Slovenia,2021-12-25,1088.0,
Slovenia,2021-12-26,671.0,
Slovenia,2021-12-27,698.0,
Slovenia,2021-12-28,1813.0,
Slovenia,2021-12-29,1867.0,
Slovenia,2021-12-30,1717.0,
Slovenia,2021-12-31,1896.0,
Slovenia,2022-01-01,1663.0,
Solomon,2020-10-12,2.0,
Solomon,2020-10-13,0.0,
Solomon,2020-10-14,0.0,
Solomon,2020-10-15,1.0,
Solomon,2020-10-16,0.0,
Solomon,2020-10-17,0.0,
Solomon,2020-10-18,0.0,
Solomon,2020-10-19,0.0,
Solomon,2020-10-20,0.0,
Solomon,2020-10-21,0.0,
Solomon,2020-10-22,1.0,
Solomon,2020-10-23,0.0,
Solomon,2020-10-24,0.0,
Solomon,2020-10-25,0.0,
Solomon,2020-10-26,0.0,
Solomon,2020-10-27,4.0,
Solomon,2020-10-28,0.0,
Solomon,2020-10-29,0.0,
Solomon,2020-10-30,0.0,
Solomon,2020-10-31,0.0,
Solomon,2020-11-01,0.0,
Solomon,2020-11-02,5.0,
Solomon,2020-11-03,0.0,
Solomon,2020-11-04,0.0,
Solomon,2020-11-05,0.0,
Solomon,2020-11-06,0.0,
Solomon,2020-11-07,0.0,
Solomon,2020-11-08,0.0,
Solomon,2020-11-09,3.0,
Solomon,2020-11-10,0.0,
Solomon,2020-11-11,0.0,
Solomon,2020-11-12,0.0,
Solomon,2020-11-13,0.0,
Solomon,2020-11-14,0.0,
Solomon,2020-11-15,0.0,
Solomon,2020-11-16,0.0,
Solomon,2020-11-17,0.0,
Solomon,2020-11-18,0.0,
Solomon,2020-11-19,0.0,
Solomon,2020-11-20,0.0,
Solomon,2020-11-21,0.0,
Solomon,2020-11-22,0.0,
Solomon,2020-11-23,0.0,
Solomon,2020-11-24,1.0,
Solomon,2020-11-25,0.0,
Solomon,2020-11-26,0.0,
Solomon,2020-11-27,0.0,
Solomon,2020-11-28,0.0,
Solomon,2020-11-29,0.0,
Solomon,2020-11-30,0.0,
Solomon,2020-12-01,0.0,
Solomon,2020-12-02,0.0,
Solomon,2020-12-03,0.0,
Solomon,2020-12-04,0.0,
Solomon,2020-12-05,0.0,
Solomon,2020-12-06,0.0,
Solomon,2020-12-07,0.0,
Solomon,2020-12-08,0.0,
Solomon,2020-12-09,0.0,
Solomon,2020-12-10,0.0,
Solomon,2020-12-11,0.0,
Solomon,2020-12-12,0.0,
Solomon,2020-12-13,0.0,
Solomon,2020-12-14,0.0,
Solomon,2020-12-15,0.0,
Solomon,2020-12-16,0.0,
Solomon,2020-12-17,0.0,
Solomon,2020-12-18,0.0,
Solomon,2020-12-19,0.0,
Solomon,2020-12-20,0.0,
Solomon,2020-12-21,0.0,
Solomon,2020-12-22,0.0,
Solomon,2020-12-23,0.0,
Solomon,2020-12-24,0.0,
Solomon,2020-12-25,0.0,
Solomon,2020-12-26,0.0,
Solomon,2020-12-27,0.0,
Solomon,2020-12-28,0.0,
Solomon,2020-12-29,0.0,
Solomon,2020-12-30,0.0,
Solomon,2020-12-31,0.0,
Solomon,2021-01-01,0.0,
Solomon,2021-01-02,0.0,
Solomon,2021-01-03,0.0,
Solomon,2021-01-04,0.0,
Solomon,2021-01-05,0.0,
Solomon,2021-01-06,0.0,
Solomon,2021-01-07,0.0,
Solomon,2021-01-08,0.0,
Solomon,2021-01-09,0.0,
Solomon,2021-01-10,0.0,
Solomon,2021-01-11,0.0,
Solomon,2021-01-12,0.0,
Solomon,2021-01-13,0.0,
Solomon,2021-01-14,0.0,
Solomon,2021-01-15,0.0,
Solomon,2021-01-16,0.0,
Solomon,2021-01-17,0.0,
Solomon,2021-01-18,0.0,
Solomon,2021-01-19,0.0,
Solomon,2021-01-20,0.0,
Solomon,2021-01-21,0.0,
Solomon,2021-01-22,0.0,
Solomon,2021-01-23,0.0,
Solomon,2021-01-24,0.0,
Solomon,2021-01-25,0.0,
Solomon,2021-01-26,0.0,
Solomon,2021-01-27,0.0,
Solomon,2021-01-28,0.0,
Solomon,2021-01-29,0.0,
Solomon,2021-01-30,0.0,
Solomon,2021-01-31,0.0,
Solomon,2021-02-01,0.0,
Solomon,2021-02-02,0.0,
Solomon,2021-02-03,0.0,
Solomon,2021-02-04,0.0,
Solomon,2021-02-05,0.0,
Solomon,2021-02-06,0.0,
Solomon,2021-02-07,0.0,
Solomon,2021-02-08,0.0,
Solomon,2021-02-09,0.0,
Solomon,2021-02-10,1.0,
Solomon,2021-02-11,0.0,
Solomon,2021-02-12,0.0,
Solomon,2021-02-13,0.0,
Solomon,2021-02-14,0.0,
Solomon,2021-02-15,0.0,
Solomon,2021-02-16,0.0,
Solomon,2021-02-17,0.0,
Solomon,2021-02-18,0.0,
Solomon,2021-02-19,0.0,
Solomon,2021-02-20,0.0,
Solomon,2021-02-21,0.0,
Solomon,2021-02-22,0.0,
Solomon,2021-02-23,0.0,
Solomon,2021-02-24,0.0,
Solomon,2021-02-25,0.0,
Solomon,2021-02-26,0.0,
Solomon,2021-02-27,0.0,
Solomon,2021-02-28,0.0,
Solomon,2021-03-01,0.0,
Solomon,2021-03-02,0.0,
Solomon,2021-03-03,0.0,
Solomon,2021-03-04,0.0,
Solomon,2021-03-05,0.0,
Solomon,2021-03-06,0.0,
Solomon,2021-03-07,0.0,
Solomon,2021-03-08,0.0,
Solomon,2021-03-09,0.0,
Solomon,2021-03-10,0.0,
Solomon,2021-03-11,0.0,
Solomon,2021-03-12,0.0,
Solomon,2021-03-13,0.0,
Solomon,2021-03-14,0.0,
Solomon,2021-03-15,0.0,
Solomon,2021-03-16,0.0,
Solomon,2021-03-17,0.0,
Solomon,2021-03-18,0.0,
Solomon,2021-03-19,0.0,
Solomon,2021-03-20,0.0,
Solomon,2021-03-21,0.0,
Solomon,2021-03-22,0.0,
Solomon,2021-03-23,0.0,
Solomon,2021-03-24,0.0,
Solomon,2021-03-25,0.0,
Solomon,2021-03-26,0.0,
Solomon,2021-03-27,0.0,
Solomon,2021-03-28,0.0,
Solomon,2021-03-29,0.0,
Solomon,2021-03-30,0.0,
Solomon,2021-03-31,1.0,
Solomon,2021-04-01,0.0,
Solomon,2021-04-02,0.0,
Solomon,2021-04-03,0.0,
Solomon,2021-04-04,0.0,
Solomon,2021-04-05,0.0,
Solomon,2021-04-06,0.0,
Solomon,2021-04-07,0.0,
Solomon,2021-04-08,0.0,
Solomon,2021-04-09,0.0,
Solomon,2021-04-10,0.0,
Solomon,2021-04-11,0.0,
Solomon,2021-04-12,0.0,
Solomon,2021-04-13,0.0,
Solomon,2021-04-14,0.0,
Solomon,2021-04-15,0.0,
Solomon,2021-04-16,1.0,
Solomon,2021-04-17,0.0,
Solomon,2021-04-18,0.0,
Solomon,2021-04-19,0.0,
Solomon,2021-04-20,0.0,
Solomon,2021-04-21,0.0,
Solomon,2021-04-22,0.0,
Solomon,2021-04-23,0.0,
Solomon,2021-04-24,0.0,
Solomon,2021-04-25,0.0,
Solomon,2021-04-26,0.0,
Solomon,2021-04-27,0.0,
Solomon,2021-04-28,0.0,
Solomon,2021-04-29,0.0,
Solomon,2021-04-30,0.0,
Solomon,2021-05-01,0.0,
Solomon,2021-05-02,0.0,
Solomon,2021-05-03,0.0,
Solomon,2021-05-04,0.0,
Solomon,2021-05-05,0.0,
Solomon,2021-05-06,0.0,
Solomon,2021-05-07,0.0,
Solomon,2021-05-08,0.0,
Solomon,2021-05-09,0.0,
Solomon,2021-05-10,0.0,
Solomon,2021-05-11,0.0,
Solomon,2021-05-12,0.0,
Solomon,2021-05-13,0.0,
Solomon,2021-05-14,0.0,
Solomon,2021-05-15,0.0,
Solomon,2021-05-16,0.0,
Solomon,2021-05-17,0.0,
Solomon,2021-05-18,0.0,
Solomon,2021-05-19,0.0,
Solomon,2021-05-20,0.0,
Solomon,2021-05-21,0.0,
Solomon,2021-05-22,0.0,
Solomon,2021-05-23,0.0,
Solomon,2021-05-24,0.0,
Solomon,2021-05-25,0.0,
Solomon,2021-05-26,0.0,
Solomon,2021-05-27,0.0,
Solomon,2021-05-28,0.0,
Solomon,2021-05-29,0.0,
Solomon,2021-05-30,0.0,
Solomon,2021-05-31,0.0,
Solomon,2021-06-01,0.0,
Solomon,2021-06-02,0.0,
Solomon,2021-06-03,0.0,
Solomon,2021-06-04,0.0,
Solomon,2021-06-05,0.0,
Solomon,2021-06-06,0.0,
Solomon,2021-06-07,0.0,
Solomon,2021-06-08,0.0,
Solomon,2021-06-09,0.0,
Solomon,2021-06-10,0.0,
Solomon,2021-06-11,0.0,
Solomon,2021-06-12,0.0,
Solomon,2021-06-13,0.0,
Solomon,2021-06-14,0.0,
Solomon,2021-06-15,0.0,
Solomon,2021-06-16,0.0,
Solomon,2021-06-17,0.0,
Solomon,2021-06-18,0.0,
Solomon,2021-06-19,0.0,
Solomon,2021-06-20,0.0,
Solomon,2021-06-21,0.0,
Solomon,2021-06-22,0.0,
Solomon,2021-06-23,0.0,
Solomon,2021-06-24,0.0,
Solomon,2021-06-25,0.0,
Solomon,2021-06-26,0.0,
Solomon,2021-06-27,0.0,
Solomon,2021-06-28,0.0,
Solomon,2021-06-29,0.0,
Solomon,2021-06-30,0.0,
Solomon,2021-07-01,0.0,
Solomon,2021-07-02,0.0,
Solomon,2021-07-03,0.0,
Solomon,2021-07-04,0.0,
Solomon,2021-07-05,0.0,
Solomon,2021-07-06,0.0,
Solomon,2021-07-07,0.0,
Solomon,2021-07-08,0.0,
Solomon,2021-07-09,0.0,
Solomon,2021-07-10,0.0,
Solomon,2021-07-11,0.0,
Solomon,2021-07-12,0.0,
Solomon,2021-07-13,0.0,
Solomon,2021-07-14,0.0,
Solomon,2021-07-15,0.0,
Solomon,2021-07-16,0.0,
Solomon,2021-07-17,0.0,
Solomon,2021-07-18,0.0,
Solomon,2021-07-19,0.0,
Solomon,2021-07-20,0.0,
Solomon,2021-07-21,0.0,
Solomon,2021-07-22,0.0,
Solomon,2021-07-23,0.0,
Solomon,2021-07-24,0.0,
Solomon,2021-07-25,0.0,
Solomon,2021-07-26,0.0,
Solomon,2021-07-27,0.0,
Solomon,2021-07-28,0.0,
Solomon,2021-07-29,0.0,
Solomon,2021-07-30,0.0,
Solomon,2021-07-31,0.0,
Solomon,2021-08-01,0.0,
Solomon,2021-08-02,0.0,
Solomon,2021-08-03,0.0,
Solomon,2021-08-04,0.0,
Solomon,2021-08-05,0.0,
Solomon,2021-08-06,0.0,
Solomon,2021-08-07,0.0,
Solomon,2021-08-08,0.0,
Solomon,2021-08-09,0.0,
Solomon,2021-08-10,0.0,
Solomon,2021-08-11,0.0,
Solomon,2021-08-12,0.0,
Solomon,2021-08-13,0.0,
Solomon,2021-08-14,0.0,
Solomon,2021-08-15,0.0,
Solomon,2021-08-16,0.0,
Solomon,2021-08-17,0.0,
Solomon,2021-08-18,0.0,
Solomon,2021-08-19,0.0,
Solomon,2021-08-20,0.0,
Solomon,2021-08-21,0.0,
Solomon,2021-08-22,0.0,
Solomon,2021-08-23,0.0,
Solomon,2021-08-24,0.0,
Solomon,2021-08-25,0.0,
Solomon,2021-08-26,0.0,
Solomon,2021-08-27,0.0,
Solomon,2021-08-28,0.0,
Solomon,2021-08-29,0.0,
Solomon,2021-08-30,0.0,
Solomon,2021-08-31,0.0,
Solomon,2021-09-01,0.0,
Solomon,2021-09-02,0.0,
Solomon,2021-09-03,0.0,
Solomon,2021-09-04,0.0,
Solomon,2021-09-05,0.0,
Solomon,2021-09-06,0.0,
Solomon,2021-09-07,0.0,
Solomon,2021-09-08,0.0,
Solomon,2021-09-09,0.0,
Solomon,2021-09-10,0.0,
Solomon,2021-09-11,0.0,
Solomon,2021-09-12,0.0,
Solomon,2021-09-13,0.0,
Solomon,2021-09-14,0.0,
Solomon,2021-09-15,0.0,
Solomon,2021-09-16,0.0,
Solomon,2021-09-17,0.0,
Solomon,2021-09-18,0.0,
Solomon,2021-09-19,0.0,
Solomon,2021-09-20,0.0,
Solomon,2021-09-21,0.0,
Solomon,2021-09-22,0.0,
Solomon,2021-09-23,0.0,
Solomon,2021-09-24,0.0,
Solomon,2021-09-25,0.0,
Solomon,2021-09-26,0.0,
Solomon,2021-09-27,0.0,
Solomon,2021-09-28,0.0,
Solomon,2021-09-29,0.0,
Solomon,2021-09-30,0.0,
Solomon,2021-10-01,0.0,
Solomon,2021-10-02,0.0,
Solomon,2021-10-03,0.0,
Solomon,2021-10-04,0.0,
Solomon,2021-10-05,0.0,
Solomon,2021-10-06,0.0,
Solomon,2021-10-07,0.0,
Solomon,2021-10-08,0.0,
Solomon,2021-10-09,0.0,
Solomon,2021-10-10,0.0,
Solomon,2021-10-11,0.0,
Solomon,2021-10-12,0.0,
Solomon,2021-10-13,0.0,
Solomon,2021-10-14,0.0,
Solomon,2021-10-15,0.0,
Solomon,2021-10-16,0.0,
Solomon,2021-10-17,0.0,
Solomon,2021-10-18,0.0,
Solomon,2021-10-19,0.0,
Solomon,2021-10-20,0.0,
Solomon,2021-10-21,0.0,
Solomon,2021-10-22,0.0,
Solomon,2021-10-23,0.0,
Solomon,2021-10-24,0.0,
Solomon,2021-10-25,0.0,
Solomon,2021-10-26,0.0,
Solomon,2021-10-27,0.0,
Solomon,2021-10-28,0.0,
Solomon,2021-10-29,0.0,
Solomon,2021-10-30,0.0,
Solomon,2021-10-31,0.0,
Solomon,2021-11-01,0.0,
Solomon,2021-11-02,0.0,
Solomon,2021-11-03,0.0,
Solomon,2021-11-04,0.0,
Solomon,2021-11-05,0.0,
Solomon,2021-11-06,0.0,
Solomon,2021-11-07,0.0,
Solomon,2021-11-08,0.0,
Solomon,2021-11-09,0.0,
Solomon,2021-11-10,0.0,
Solomon,2021-11-11,0.0,
Solomon,2021-11-12,0.0,
Solomon,2021-11-13,0.0,
Solomon,2021-11-14,0.0,
Solomon,2021-11-15,0.0,
Solomon,2021-11-16,0.0,
Solomon,2021-11-17,0.0,
Solomon,2021-11-18,0.0,
Solomon,2021-11-19,0.0,
Solomon,2021-11-20,0.0,
Solomon,2021-11-21,0.0,
Solomon,2021-11-22,0.0,
Solomon,2021-11-23,0.0,
Solomon,2021-11-24,0.0,
Solomon,2021-11-25,0.0,
Solomon,2021-11-26,0.0,
Solomon,2021-11-27,0.0,
Solomon,2021-11-28,0.0,
Solomon,2021-11-29,0.0,
Solomon,2021-11-30,0.0,
Solomon,2021-12-01,0.0,
Solomon,2021-12-02,0.0,
Solomon,2021-12-03,0.0,
Solomon,2021-12-04,0.0,
Solomon,2021-12-05,0.0,
Solomon,2021-12-06,0.0,
Solomon,2021-12-07,0.0,
Solomon,2021-12-08,0.0,
Solomon,2021-12-09,0.0,
Solomon,2021-12-10,0.0,
Solomon,2021-12-11,0.0,
Solomon,2021-12-12,0.0,
Solomon,2021-12-13,0.0,
Solomon,2021-12-14,0.0,
Solomon,2021-12-15,0.0,
Solomon,2021-12-16,0.0,
Solomon,2021-12-17,0.0,
Solomon,2021-12-18,0.0,
Solomon,2021-12-19,0.0,
Solomon,2021-12-20,0.0,
Solomon,2021-12-21,0.0,
Solomon,2021-12-22,0.0,
Solomon,2021-12-23,0.0,
Solomon,2021-12-24,0.0,
Solomon,2021-12-25,0.0,
Solomon,2021-12-26,0.0,
Solomon,2021-12-27,2.0,
Solomon,2021-12-28,0.0,
Solomon,2021-12-29,2.0,
Solomon,2021-12-30,0.0,
Solomon,2021-12-31,0.0,
Solomon,2022-01-01,0.0,
Somalia,2020-03-16,1.0,
Somalia,2020-03-17,0.0,
Somalia,2020-03-18,0.0,
Somalia,2020-03-19,0.0,
Somalia,2020-03-20,0.0,
Somalia,2020-03-21,0.0,
Somalia,2020-03-22,0.0,
Somalia,2020-03-23,0.0,
Somalia,2020-03-24,0.0,
Somalia,2020-03-25,0.0,
Somalia,2020-03-26,1.0,
Somalia,2020-03-27,1.0,
Somalia,2020-03-28,0.0,
Somalia,2020-03-29,0.0,
Somalia,2020-03-30,0.0,
Somalia,2020-03-31,2.0,
Somalia,2020-04-01,0.0,
Somalia,2020-04-02,0.0,
Somalia,2020-04-03,2.0,
Somalia,2020-04-04,0.0,
Somalia,2020-04-05,0.0,
Somalia,2020-04-06,0.0,
Somalia,2020-04-07,1.0,
Somalia,2020-04-08,4.0,
Somalia,2020-04-09,0.0,
Somalia,2020-04-10,9.0,
Somalia,2020-04-11,0.0,
Somalia,2020-04-12,4.0,
Somalia,2020-04-13,35.0,
Somalia,2020-04-14,0.0,
Somalia,2020-04-15,20.0,
Somalia,2020-04-16,0.0,
Somalia,2020-04-17,36.0,
Somalia,2020-04-18,19.0,
Somalia,2020-04-19,29.0,
Somalia,2020-04-20,73.0,
Somalia,2020-04-21,49.0,
Somalia,2020-04-22,0.0,
Somalia,2020-04-23,42.0,
Somalia,2020-04-24,0.0,
Somalia,2020-04-25,62.0,
Somalia,2020-04-26,46.0,
Somalia,2020-04-27,44.0,
Somalia,2020-04-28,48.0,
Somalia,2020-04-29,54.0,
Somalia,2020-04-30,19.0,
Somalia,2020-05-01,0.0,
Somalia,2020-05-02,70.0,
Somalia,2020-05-03,51.0,
Somalia,2020-05-04,34.0,
Somalia,2020-05-05,79.0,
Somalia,2020-05-06,38.0,
Somalia,2020-05-07,55.0,
Somalia,2020-05-08,0.0,
Somalia,2020-05-09,69.0,
Somalia,2020-05-10,57.0,
Somalia,2020-05-11,35.0,
Somalia,2020-05-12,81.0,
Somalia,2020-05-13,49.0,
Somalia,2020-05-14,65.0,
Somalia,2020-05-15,0.0,
Somalia,2020-05-16,73.0,
Somalia,2020-05-17,64.0,
Somalia,2020-05-18,34.0,
Somalia,2020-05-19,47.0,
Somalia,2020-05-20,71.0,
Somalia,2020-05-21,21.0,
Somalia,2020-05-22,0.0,
Somalia,2020-05-23,0.0,
Somalia,2020-05-24,0.0,
Somalia,2020-05-25,95.0,
Somalia,2020-05-26,22.0,
Somalia,2020-05-27,20.0,
Somalia,2020-05-28,97.0,
Somalia,2020-05-29,0.0,
Somalia,2020-05-30,88.0,
Somalia,2020-05-31,60.0,
Somalia,2020-06-01,47.0,
Somalia,2020-06-02,66.0,
Somalia,2020-06-03,57.0,
Somalia,2020-06-04,58.0,
Somalia,2020-06-05,0.0,
Somalia,2020-06-06,85.0,
Somalia,2020-06-07,45.0,
Somalia,2020-06-08,34.0,
Somalia,2020-06-09,48.0,
Somalia,2020-06-10,36.0,
Somalia,2020-06-11,61.0,
Somalia,2020-06-12,0.0,
Somalia,2020-06-13,66.0,
Somalia,2020-06-14,39.0,
Somalia,2020-06-15,24.0,
Somalia,2020-06-16,16.0,
Somalia,2020-06-17,38.0,
Somalia,2020-06-18,23.0,
Somalia,2020-06-19,0.0,
Somalia,2020-06-20,36.0,
Somalia,2020-06-21,24.0,
Somalia,2020-06-22,33.0,
Somalia,2020-06-23,0.0,
Somalia,2020-06-24,23.0,
Somalia,2020-06-25,43.0,
Somalia,2020-06-26,0.0,
Somalia,2020-06-27,0.0,
Somalia,2020-06-28,16.0,
Somalia,2020-06-29,10.0,
Somalia,2020-06-30,20.0,
Somalia,2020-07-01,0.0,
Somalia,2020-07-02,20.0,
Somalia,2020-07-03,0.0,
Somalia,2020-07-04,17.0,
Somalia,2020-07-05,36.0,
Somalia,2020-07-06,9.0,
Somalia,2020-07-07,9.0,
Somalia,2020-07-08,13.0,
Somalia,2020-07-09,10.0,
Somalia,2020-07-10,0.0,
Somalia,2020-07-11,13.0,
Somalia,2020-07-12,8.0,
Somalia,2020-07-13,13.0,
Somalia,2020-07-14,4.0,
Somalia,2020-07-15,7.0,
Somalia,2020-07-16,23.0,
Somalia,2020-07-17,0.0,
Somalia,2020-07-18,5.0,
Somalia,2020-07-19,8.0,
Somalia,2020-07-20,11.0,
Somalia,2020-07-21,5.0,
Somalia,2020-07-22,26.0,
Somalia,2020-07-23,10.0,
Somalia,2020-07-24,0.0,
Somalia,2020-07-25,7.0,
Somalia,2020-07-26,0.0,
Somalia,2020-07-27,18.0,
Somalia,2020-07-28,16.0,
Somalia,2020-07-29,0.0,
Somalia,2020-07-30,0.0,
Somalia,2020-07-31,0.0,
Somalia,2020-08-01,0.0,
Somalia,2020-08-02,8.0,
Somalia,2020-08-03,0.0,
Somalia,2020-08-04,0.0,
Somalia,2020-08-05,7.0,
Somalia,2020-08-06,0.0,
Somalia,2020-08-07,0.0,
Somalia,2020-08-08,0.0,
Somalia,2020-08-09,0.0,
Somalia,2020-08-10,0.0,
Somalia,2020-08-11,0.0,
Somalia,2020-08-12,0.0,
Somalia,2020-08-13,0.0,
Somalia,2020-08-14,23.0,
Somalia,2020-08-15,0.0,
Somalia,2020-08-16,6.0,
Somalia,2020-08-17,1.0,
Somalia,2020-08-18,0.0,
Somalia,2020-08-19,8.0,
Somalia,2020-08-20,0.0,
Somalia,2020-08-21,0.0,
Somalia,2020-08-22,4.0,
Somalia,2020-08-23,0.0,
Somalia,2020-08-24,0.0,
Somalia,2020-08-25,6.0,
Somalia,2020-08-26,0.0,
Somalia,2020-08-27,0.0,
Somalia,2020-08-28,0.0,
Somalia,2020-08-29,35.0,
Somalia,2020-08-30,0.0,
Somalia,2020-08-31,0.0,
Somalia,2020-09-01,0.0,
Somalia,2020-09-02,0.0,
Somalia,2020-09-03,0.0,
Somalia,2020-09-04,22.0,
Somalia,2020-09-05,0.0,
Somalia,2020-09-06,30.0,
Somalia,2020-09-07,0.0,
Somalia,2020-09-08,9.0,
Somalia,2020-09-09,0.0,
Somalia,2020-09-10,0.0,
Somalia,2020-09-11,5.0,
Somalia,2020-09-12,0.0,
Somalia,2020-09-13,13.0,
Somalia,2020-09-14,0.0,
Somalia,2020-09-15,1.0,
Somalia,2020-09-16,0.0,
Somalia,2020-09-17,0.0,
Somalia,2020-09-18,0.0,
Somalia,2020-09-19,11.0,
Somalia,2020-09-20,41.0,
Somalia,2020-09-21,23.0,
Somalia,2020-09-22,0.0,
Somalia,2020-09-23,0.0,
Somalia,2020-09-24,0.0,
Somalia,2020-09-25,0.0,
Somalia,2020-09-26,123.0,
Somalia,2020-09-27,0.0,
Somalia,2020-09-28,0.0,
Somalia,2020-09-29,0.0,
Somalia,2020-09-30,0.0,
Somalia,2020-10-01,5.0,
Somalia,2020-10-02,0.0,
Somalia,2020-10-03,0.0,
Somalia,2020-10-04,152.0,
Somalia,2020-10-05,0.0,
Somalia,2020-10-06,0.0,
Somalia,2020-10-07,0.0,
Somalia,2020-10-08,0.0,
Somalia,2020-10-09,0.0,
Somalia,2020-10-10,102.0,
Somalia,2020-10-11,17.0,
Somalia,2020-10-12,0.0,
Somalia,2020-10-13,0.0,
Somalia,2020-10-14,0.0,
Somalia,2020-10-15,0.0,
Somalia,2020-10-16,0.0,
Somalia,2020-10-17,0.0,
Somalia,2020-10-18,0.0,
Somalia,2020-10-19,26.0,
Somalia,2020-10-20,0.0,
Somalia,2020-10-21,0.0,
Somalia,2020-10-22,7.0,
Somalia,2020-10-23,0.0,
Somalia,2020-10-24,0.0,
Somalia,2020-10-25,44.0,
Somalia,2020-10-26,0.0,
Somalia,2020-10-27,0.0,
Somalia,2020-10-28,0.0,
Somalia,2020-10-29,0.0,
Somalia,2020-10-30,0.0,
